Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
46520	-9367.606	-9513.389	145.7827	0.0529822	0.0829744	0.00038055	0.000948365	0.000915007	0.00026016	0.000626612	0.000301215	0.000627029	0.000325	0.000634155	0.000536779	0.000479922	0.000688025	0.000400789	0.000194628	0.000884635	0.00035488	0.000728412	0.000208612	0.000352489	0.000186815	0.00114112	0.000187601	0.000183708	0.000294067	0.000223217	0.000577951	0.000443794	7.87385e-05	0.00040726	0.000438537	0.000191899	0.000818067	0.0004007773	-0.02762165	0.02794555	-7.822105	0.0003239062	86.27669	0.5945954
46540	-9365.472	-9511.082	145.6098	0.0376503	0.0188777	0.000379325	0.000520227	0.000197502	0.000503015	0.000738746	0.000250904	0.000767781	0.000274883	0.000605618	0.000693751	0.000681704	0.000789944	0.000601189	0.000359845	0.000152878	0.00101866	0.000497649	0.000469577	0.000732018	0.000174213	0.000341503	0.000284727	0.000140795	0.000497727	0.00059291	0.00074664	0.000400943	0.000212748	0.000254446	0.000743285	0.000511344	0.000623263	0.0004133483	-0.0370245	0.1068697	-7.79122	0.06984522	1.530094	0.6640926
46560	-9364.876	-9506.886	142.0093	0.00637967	0.0278677	0.00072832	0.000574291	0.000387265	0.000227646	0.000571015	0.000230551	0.000398999	0.000376598	0.000723283	0.000612588	0.000440159	0.000778913	0.000801303	0.000155076	9.41455e-05	0.000763256	0.00116539	0.000148037	0.000552745	0.000142787	0.00075235	0.000224575	0.00060766	0.00113099	0.000446758	0.000459617	0.000251151	0.000262125	0.000230621	0.000476797	0.00040505	0.00047867	0.000441966	-0.01672853	0.1349745	-7.724277	0.118246	1.141472	0.6668483
46580	-9348.532	-9500.496	151.9636	0.0661787	0.0525881	0.000224385	0.000493601	0.000113999	0.000606441	0.000602238	0.000306311	0.000290021	0.000274308	0.000573163	0.00052487	0.000299158	0.000791588	0.000327421	0.000192247	0.000134849	0.000776288	0.000446153	0.000362607	0.000904914	0.000208221	0.000472073	0.000130222	0.000304962	0.000325855	0.000306096	0.000495945	0.000346433	0.000405977	0.000219323	0.000730586	0.000354597	0.000579662	0.0003934856	-0.03342655	0.05721434	-7.840466	0.02378779	2.405198	0.5351258
46600	-9354.559	-9504.001	149.4422	0.00309967	0.0746982	0.000352026	0.000776263	0.000522159	0.000197904	0.000745791	0.000513103	0.000371073	0.000211517	0.000501155	0.000668123	0.000558245	0.000480154	0.000350347	0.000391312	0.000210502	0.000640086	0.000700481	0.000427091	0.00033833	0.000187999	0.000332137	0.000165871	0.000507566	0.000378832	0.000386083	0.000555185	0.0001192	0.00067038	0.000237986	0.00138877	0.000667732	0.000439221	0.0003965624	-0.02496127	0.02946185	-7.832677	0.004500575	6.54624	0.5364066
46620	-9367.216	-9517.807	150.5911	0.0619684	0.0153945	0.000491149	0.000403523	0.000517924	0.00019461	0.000672525	0.000448118	0.000226656	0.000484989	0.00052006	0.000412556	0.00020699	0.000417487	0.000496265	0.000455942	0.000275382	0.000355944	0.000463677	0.000179712	0.000708778	0.000253558	0.000514289	0.000199322	0.000290732	0.000438326	0.000369142	0.000712827	0.000340917	0.000416782	0.000155879	0.000948462	0.0002181	0.00110533	0.0004209481	0.07616978	0.04863525	-7.773001	0.124805	0.3896898	0.6271261
46640	-9367.824	-9512.067	144.2426	0.040199	0.151697	0.000321385	0.000348701	0.000303225	0.000278971	0.000371184	0.000329944	0.000533749	0.000324125	0.000479909	0.000403984	0.000375444	0.00126471	0.000498437	0.000425964	0.000332689	0.000998193	0.000858278	0.000727748	0.000973196	0.000250465	0.000461815	0.000218006	0.000179014	0.000741142	0.000401319	0.000420882	0.00042933	0.000347418	0.000182239	0.000591711	0.000155529	0.00117023	0.0003708213	-0.0101177	0.1302939	-7.89979	0.1201762	1.084191	0.4228897
46660	-9353.792	-9504.803	151.0114	0.0479132	0.0433484	0.000476232	0.000353514	0.000616637	0.00053595	0.000486677	0.000357238	0.000395946	0.000233799	0.000562782	0.000408379	0.000637039	0.000624927	0.000740288	0.000436009	0.000312007	0.000544705	0.000645653	0.000348548	0.000783181	0.000185407	0.00043303	0.000184392	0.000735557	0.000451291	0.000813593	0.000506812	0.000295599	0.000249886	0.000224134	0.000657831	0.000247713	0.000454067	0.0004372915	0.02237358	0.2034482	-7.734911	0.2258218	0.9009238	0.4949733
46680	-9358.849	-9499.913	141.0644	0.0612587	0.066949	0.000292192	0.00123668	0.000347995	0.000343	0.000543821	0.0004525	0.000555701	0.000411779	0.000602342	0.000479516	0.000596608	0.00192997	0.000512535	0.00095419	0.000430017	0.000594306	0.000542677	0.000177871	0.000661514	0.000218195	0.000567581	0.000202252	0.000336774	0.00049763	0.000441273	0.000395886	0.000508523	0.000476966	0.000238576	0.00247382	0.000511999	0.000799168	0.0005477239	-0.02011498	0.03250451	-7.509739	0.01238953	2.623547	0.5358395
46700	-9357.972	-9506.72	148.7473	0.0429512	0.115853	0.000892545	0.000296962	0.000365618	0.000438318	0.000404351	0.000351379	0.000267774	0.000332882	0.000598294	0.000353304	0.000607929	0.00034881	0.000672453	0.000375411	0.000156933	0.000316637	0.00110382	0.000818686	0.000583553	0.000164424	0.000417845	0.000234132	0.00050084	0.000692539	0.000320627	0.000365972	0.000225753	0.000405758	0.00031728	0.000731875	0.000260363	0.000893328	0.0004574346	-0.02068377	0.1994865	-7.689877	0.1788027	1.115679	0.4648416
46720	-9353.412	-9507.849	154.4367	0.00755267	0.106389	0.000328548	0.000480044	0.000537313	0.000734385	0.000359529	0.000474502	0.000455942	0.000238774	0.000476607	0.000320608	0.000362302	0.000349508	0.000326287	0.000227949	0.000446095	0.000852747	0.000573774	0.000316582	0.000616876	0.000272976	0.000316105	0.000143085	0.000800652	0.000819294	0.000512406	0.000402821	0.000434905	0.000230286	0.000436471	0.000644455	0.000176599	0.000645771	0.0004030073	-0.01292468	0.1061038	-7.816556	0.09317916	1.138708	0.3825572
46740	-9350.684	-9509.516	158.8322	0.0560261	0.095429	0.000268477	0.000458921	0.000314534	0.00029035	0.000384764	0.00029541	0.000487043	0.000268978	0.000567718	0.000414915	0.0004326	0.000928373	0.000428741	0.000214544	0.000165044	0.000378668	0.000551338	0.000406218	0.000759896	0.00014192	0.000528062	0.000254988	0.000350526	0.000333501	0.000351839	0.000593745	0.000409743	0.000296102	0.000495896	0.000538067	0.00024951	0.000266361	0.0004085648	-0.05696309	0.05812265	-7.80286	0.00115956	50.12474	0.3798297
46760	-9346.839	-9509.769	162.9296	0.0482142	0.0829433	0.000407137	0.000695277	0.000228777	0.000336183	0.000471157	0.000303246	0.000217448	0.000454673	0.000558784	0.000446732	0.00029752	0.00040914	0.000666008	0.000241351	0.000145651	0.000401465	0.000475253	0.000366544	0.000566169	0.000216777	0.00058806	0.000224157	0.000405323	0.000440132	0.000194027	0.000573663	0.000454648	0.000246268	0.00063696	0.000571657	0.0003999	0.000294378	0.0003777118	-0.03070018	0.06349632	-7.881379	0.03279613	1.936092	0.3655014
46780	-9353.963	-9501.425	147.4618	0.00669107	0.0209127	0.000183268	0.000714137	0.000112138	0.000164991	0.000467157	0.00029553	0.000328588	0.000230331	0.000429067	0.000453808	0.000620462	0.000540793	0.000297788	0.00035114	0.000456226	0.000397147	0.000549451	0.000499237	0.00152753	0.000153902	0.000801635	0.000181778	0.000683785	0.000541358	0.000346602	0.000638316	0.000242236	0.000618784	0.000383853	0.000452056	0.000584222	0.000365115	0.0003811113	-0.04528123	0.05626032	-7.872419	0.01097909	5.124317	0.5189177
46800	-9360.71	-9508.467	147.7571	0.0545356	0.111129	0.000421635	0.000584932	0.000294464	0.000379576	0.000456578	0.000372272	0.000264709	0.000241419	0.000469068	0.00046389	0.000276043	0.000291534	0.00054589	0.000125444	0.000235757	0.000335707	0.00126108	0.000141779	0.000852313	0.000190952	0.000511635	0.000163898	0.000934697	0.0012441	0.000541724	0.000366501	0.000418635	0.000272257	0.000583535	0.000680464	0.000171228	0.000412402	0.0003709406	-0.02693865	0.04439939	-7.899469	0.01746074	2.542812	0.4749487
46820	-9356.598	-9504.646	148.0477	0.0395603	0.0513092	0.000590415	0.00110737	0.000142513	0.000269759	0.000702361	0.000309187	0.000319842	0.000297902	0.000535889	0.000731554	0.000129467	0.000194366	0.000805814	0.000456816	0.000509714	0.000425498	0.000373974	0.00024491	0.000798414	0.000158985	0.000595997	0.000177499	0.000365866	0.000405083	0.000484062	0.000429631	0.000365389	0.000533732	0.000472376	0.00122861	0.000748845	0.000229563	0.000394955	-0.03594913	0.04174741	-7.836739	0.00579828	7.199965	0.4961523
46840	-9343.488	-9502.615	159.1266	0.0119602	0.0667321	0.000509295	0.000892778	0.000373663	0.000314311	0.000510151	0.000328536	0.000369359	0.000251521	0.000387091	0.000481583	0.00048609	0.000537232	0.000796344	0.000504654	0.000317615	0.000422179	0.000613909	0.000492919	0.000564914	0.000203809	0.000486047	0.000259625	0.000396883	0.000406173	0.000440611	0.00058139	0.000242866	0.000226494	0.000582903	0.00074718	0.000528046	0.000433993	0.0004242766	-0.05252852	0.1016756	-7.765125	0.04914704	2.068803	0.3954471
46860	-9361.384	-9515.053	153.6687	0.0653689	0.0820566	0.000485637	0.000795538	0.000197305	0.000457687	0.000437839	0.000377456	0.00055234	0.000275682	0.000498902	0.000485933	0.000221926	0.000408304	0.000444246	0.00025162	0.000193376	0.000420661	0.000270151	0.000852964	0.000528944	0.000154255	0.000452912	0.000209875	0.000274771	0.000538865	0.000224076	0.000475994	0.000419873	0.000147387	0.000884421	0.000683691	0.000409949	0.000410538	0.0004127039	-0.015269	0.1350924	-7.79278	0.1198234	1.127429	0.4067739
46880	-9368.749	-9511.597	142.848	0.0393465	0.00399269	0.000660012	0.000380764	0.000141921	0.000283005	0.000354151	0.000392552	0.000633738	0.000197604	0.00078914	0.000479384	0.000245725	0.000439948	0.000811486	0.00018509	0.000129205	0.000553719	0.000427847	0.000173151	0.000922517	0.00025092	0.000372662	0.000221866	0.000620562	0.00055379	0.000538046	0.00034117	0.00016715	7.418e-05	0.000531343	0.000601992	0.000303951	0.000270352	0.0002937893	-0.01451562	0.2908889	-8.132648	0.2763733	1.052522	0.6371869
46900	-9356.605	-9520.903	164.2977	0.0316945	0.0785417	0.000332177	0.000399156	0.000605969	0.000477	0.000508032	0.000407819	0.000381811	0.00030544	0.000590959	0.000434663	0.000344324	0.000288099	0.000611363	0.000366235	0.000206287	0.000370505	0.000460813	0.000344258	0.000479366	0.000284934	0.00038667	0.000210469	0.000610748	0.00072146	0.000390511	0.000412052	0.000383146	0.000282376	0.000484653	0.00041374	0.00018907	0.000187918	0.0003961969	-0.02055118	0.1816295	-7.833599	0.1610783	1.127585	0.2916916
46920	-9354.035	-9511.25	157.2152	0.00700975	0.0764032	0.000417482	0.000763946	0.000431945	0.000272897	0.000360124	0.000371127	0.000559507	0.000326177	0.000586701	0.000423396	0.000380457	0.000647662	0.000551319	0.000373695	0.000406611	0.000566507	0.000543247	0.000525263	0.000616145	0.000237036	0.000464808	0.000207779	0.000526256	0.0008359	0.000320777	0.000500718	0.000260968	0.00019092	0.000478043	0.00069661	0.000467502	0.000771906	0.0004951228	-0.02415885	0.04047324	-7.610705	0.01631439	2.48083	0.3094934
46940	-9344.241	-9505.641	161.4003	0.00629651	0.122155	0.000523523	0.000564531	0.000328646	0.000238223	0.000361344	0.000458584	0.000581933	0.000270914	0.000484408	0.000309152	0.000675064	0.000486936	0.000615575	0.000552281	0.000246614	0.000457292	0.000841703	0.000364901	0.000424287	0.000218828	0.00048162	0.000281529	0.000468861	0.000714226	0.000420119	0.000407486	0.000497027	0.000295535	0.000606531	0.000806298	0.000420059	0.000413853	0.0004321257	-0.01444079	0.09529928	-7.746794	0.08085849	1.178593	0.2996171
46960	-9352.127	-9504.087	151.9603	0.0307603	0.0159979	0.000488368	0.000548377	0.000154849	0.000244288	0.000354451	0.000477389	0.000575845	0.000193939	0.000514269	0.000339123	0.000238563	0.000386985	0.000667927	0.000230664	0.000439854	0.000467764	0.000722241	0.000230668	0.000395913	0.000238976	0.000680167	0.000128214	0.000718066	0.000487022	0.000340591	0.000371873	0.000546583	0.000658336	0.000568922	0.000872603	0.000481567	0.000339765	0.0003705681	-0.02095398	0.1597252	-7.900473	0.1387712	1.150997	0.4626417
46980	-9366.513	-9500.458	133.9454	0.0440958	0.144067	0.000549513	0.0010764	0.000455653	0.000593331	0.000305915	0.000328766	0.000781371	0.000168941	0.000616505	0.000307592	0.000559213	0.00063985	0.00120924	0.000371558	0.000178106	0.00105043	0.0011696	0.00107435	0.00114439	0.000236197	0.000342574	0.000349661	0.000424059	0.000885261	0.00129152	0.000797029	0.000186981	0.000414137	0.000896245	0.000788624	0.000242278	0.000943012	0.0006068051	-0.01984352	0.157795	-7.407303	0.1379515	1.143844	0.5931469
47000	-9360.549	-9501.202	140.6528	0.0952784	0.108603	0.000568274	0.00100472	0.000619065	0.000588822	0.000511286	0.000349719	0.000931069	0.000370616	0.000555015	0.000467078	0.00139493	0.00145009	0.00111304	0.000192695	0.000325836	0.00101621	0.000871683	0.000227842	0.00104504	0.000168302	0.000526861	0.00028971	0.000468821	0.000750406	0.000441594	0.000628767	0.000241387	0.000386946	0.000695604	0.000494311	0.000235749	0.000256548	0.0005431896	-0.02215665	0.09448352	-7.518052	0.07232687	1.306341	0.5381646
47020	-9371.387	-9517.555	146.1679	0.0214535	0.0160028	0.000451174	0.000378913	0.000218352	0.000655154	0.000621272	0.000328411	0.000295824	0.000485503	0.00101763	0.00051732	0.000315159	0.000560116	0.000458432	0.000138113	0.000147548	0.000403367	0.000942004	0.000570967	0.00129787	0.000216771	0.000682041	0.000198055	0.000524925	0.000699225	0.000416967	0.000602884	0.0003941	0.000306306	0.000662536	0.000610186	0.000303403	0.000279354	0.0004180404	0.005702274	0.1330652	-7.779932	0.1387674	0.9589077	0.4950718
47040	-9357.355	-9499.432	142.0776	0.00367011	0.115519	0.000343555	0.000290294	7.67642e-05	0.000144979	0.000800909	0.000281464	0.000290926	0.000304006	0.000763866	0.000681604	0.000549353	0.000316518	0.000557037	9.46093e-05	0.000125821	0.000312825	0.000880182	0.000239397	0.00175479	0.00030445	0.000663248	0.000310701	0.000130527	0.000570067	0.000418471	0.000783697	8.9538e-05	0.000134293	0.000304969	0.000919635	0.000253446	0.000279524	0.0003586746	-0.05719092	0.09432162	-7.933095	0.0371307	2.54026	0.7042385
47060	-9355.359	-9505.189	149.8299	0.00332202	0.0728841	0.000181012	0.000461674	0.000289248	0.000173711	0.000666683	0.000379822	0.000644264	0.000193384	0.000438815	0.000650078	0.000135819	0.000310805	0.00035042	0.000163896	0.000232336	0.000180671	0.000422352	0.000234058	0.000401642	9.17645e-05	0.000538395	0.000130769	0.000267147	0.000326778	0.000358349	0.000632027	0.000192768	0.000444719	0.000719662	0.0012319	0.000645685	0.000558587	0.000329597	-0.01190696	0.02075857	-8.01764	0.008851602	2.345176	0.5628652
47080	-9346.614	-9508.32	161.7059	0.0252992	0.00447552	0.000387373	0.000356957	0.000339194	0.000346645	0.000744833	0.000420256	0.000275725	0.000334964	0.000331184	0.000622316	0.000360261	0.000367317	0.000378862	0.000200768	0.000188447	0.000570868	0.000511791	0.000152349	0.000405608	0.000150583	0.000281801	0.000268804	0.000233723	0.000571881	0.000242636	0.000563003	0.000152555	0.000348573	0.000389723	0.000639139	0.000357372	0.000475627	0.0003203696	-0.0146258	0.03055234	-8.046035	0.01592654	1.918329	0.421498
47100	-9356.748	-9507.204	150.4558	0.0450731	0.10912	0.00045018	0.00057594	0.000173256	0.000282809	0.000735657	0.000294798	0.000356281	0.000236331	0.000341017	0.000628984	0.000305491	0.000537033	0.000595394	0.000398974	0.000281913	0.000947346	0.000866548	0.000574077	0.00044869	0.000167395	0.000616081	0.000159916	0.000422494	0.000403655	0.000302354	0.000346129	0.000258395	0.000154023	0.000554674	0.000500154	0.000787325	0.00040078	0.0004518941	-0.01574642	0.07956413	-7.702063	0.06381771	1.246741	0.4201644
47120	-9359.201	-9509.056	149.8556	0.0143389	0.0153956	0.000491777	0.000861362	0.000186287	0.000324284	0.000773055	0.000217096	0.000556141	0.000371439	0.000370936	0.000428329	0.000502574	0.000581133	0.000816873	0.000291538	0.000179861	0.00050082	0.000303381	0.000441473	0.00040803	0.000158721	0.000529355	0.000113586	0.000207016	0.000169841	0.000191711	0.000416462	0.000274114	0.000444921	0.000632465	0.000641584	0.000176751	0.000395357	0.0003314607	-0.004416059	0.06919712	-8.012001	0.06478107	1.068169	0.4100389
47140	-9347.573	-9505.863	158.2901	0.0380798	0.0740505	0.000386544	0.000392427	0.000205808	0.000150151	0.000309468	0.000264464	0.000675464	0.000123242	0.000501457	0.000428571	0.000260168	0.000314404	0.000453697	0.0002929	0.000399321	0.000280755	0.000409254	0.000294954	0.000563749	0.000196929	0.000284746	0.000159383	0.000613176	0.000405142	0.000466536	0.000461407	0.000345612	0.000213475	0.000700425	0.00043137	0.000161876	0.00030035	0.0003007245	-0.01629095	0.04978293	-8.109316	0.03349199	1.486413	0.5527351
47160	-9344.818	-9501.631	156.8123	0.00156308	0.0858594	0.000324056	0.000428971	0.000138673	0.000304931	0.000419156	0.000291249	0.000206446	0.000265847	0.000369469	0.000564039	0.000350882	0.000518413	0.000423674	0.000226125	0.000157998	0.000461193	0.000489581	0.000212535	0.000358874	0.000137007	0.000421655	0.000248801	0.000640327	0.000302571	0.000264268	0.000538339	0.000177106	0.000199597	0.000832315	0.000658268	0.000294742	0.000223705	0.0002869305	0.03104627	0.1326344	-8.156271	0.1636807	0.8103242	0.4710133
47180	-9352.184	-9508.666	156.4816	0.0112623	0.0232258	0.000191976	0.00047954	0.000250734	0.000174502	0.000628575	0.000249459	0.000625554	0.000315762	0.000264873	0.000513612	0.000239858	0.000309943	0.000261064	0.000219188	0.000202754	0.000281851	0.000931209	0.000365758	0.000483752	0.000133323	0.0007668	0.000136762	0.000349305	0.000435543	0.000347711	0.000995363	0.000392236	0.000396891	0.000261628	0.000378728	0.00038303	0.00040435	0.0003588614	-0.01163604	0.02284174	-7.932574	0.01120569	2.038404	0.4826425
47200	-9351.562	-9508.816	157.2538	0.0154185	0.129688	0.000408387	0.000399317	0.000727045	0.000161771	0.000549792	0.00022936	0.000250099	0.000232554	0.000374576	0.000424646	0.000200796	0.000343931	0.00040266	0.000202123	0.000124609	0.000371324	0.000329813	0.00024532	0.000563773	0.000162927	0.000316635	0.000204989	0.000212229	0.000221476	0.000291669	0.000352618	0.000337224	0.000243682	0.000378136	0.000886425	0.000150864	0.000803531	0.0003386659	0.04365983	0.06504537	-7.990496	0.1087052	0.5983648	0.4706041
47220	-9348.358	-9499.603	151.2451	0.0474509	0.0982353	0.000314213	0.00101067	0.000139505	0.000195573	0.000657141	0.000223801	0.000199823	0.000168131	0.000300872	0.000605732	0.000231106	0.000321441	0.000456485	0.000594402	0.000181335	0.000629932	0.000536953	0.000289173	0.000299631	0.000113517	0.000229713	0.000205288	0.000258778	0.000556298	0.00023636	0.000453048	0.00062665	0.000396196	0.000353369	0.000545003	0.000329122	0.000863239	0.0003883448	-0.01951917	0.06719636	-7.853617	0.04767719	1.409403	0.5429555
47240	-9357.878	-9502.46	144.5815	0.00708409	0.0949401	0.000191663	0.000289366	0.000122526	0.000115672	0.000557632	0.000233967	0.000314568	0.000139898	0.000230287	0.000728254	0.000248413	0.000255705	0.000360185	0.000181505	0.000119259	0.00023477	0.000478823	0.000989685	0.000338104	9.75243e-05	0.000317411	0.00024143	0.000537361	0.000584842	0.000240449	0.00250104	0.000242341	0.000382588	0.000194114	0.000628885	0.000154729	0.000609352	0.0003582701	0.001446043	0.02566156	-7.934223	0.0271076	0.9466555	0.6838554
47260	-9358.926	-9507.083	148.157	0.054827	0.0925284	0.000429005	0.000652268	0.000373888	0.00029852	0.000631128	0.000260865	0.000509175	0.000255943	0.000216721	0.000443615	0.000633418	0.000344011	0.000655081	0.000166566	0.000115111	0.000754418	0.000387684	0.000384688	0.000339577	7.93562e-05	0.000201985	0.000271392	0.000268085	0.00033225	0.0001887	0.000671858	0.000121851	0.000424935	0.000493118	0.000516518	0.000409157	0.000833735	0.0003484768	0.003193544	0.1099955	-7.961939	0.113189	0.9717857	0.4573238
