Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
12320	-4809.835	-4918.579	108.7437	0.246628	0.249645	0.00310579	0.00247887	0.00266117	0.00280728	0.00242584	0.00257947	0.0033004	0.00408721	0.00401171	0.00285435	0.00307229	0.0038237	0.00271358	0.00333152	0.00188029	0.00187669	0.00299987	0.00412101	0.00261167	0.003716	0.00284862	0.0037147	0.00192861	0.0040549	0.00349706	0.00296938	0.00323905	0.00350292	0.00245299	0.00274103	0.00371325	0.00332762	0.002946385	-0.02014984	109.2783	0.03317855	-5.827176	0.01302872	2.546571	0.2100166
12340	-4808.664	-4912.123	103.4597	0.215246	0.223632	0.00165728	0.00185334	0.00300704	0.00193835	0.0028893	0.00185332	0.00200215	0.0027708	0.0036433	0.00181961	0.00234504	0.00231203	0.00208816	0.00305881	0.00519449	0.0024633	0.00335352	0.00178178	0.0034377	0.00204043	0.00197433	0.00313086	0.00196149	0.00324677	0.00380566	0.00241416	0.00304739	0.0036202	0.00175043	0.00187709	0.00148198	0.00298432	0.0024548	-0.0009495252	95.59772	0.02355094	-6.00971	0.02260141	1.042012	0.3410645
12360	-4815.389	-4918.425	103.036	0.292444	0.233881	0.00236635	0.00212273	0.0027025	0.00242182	0.00321371	0.00370069	0.00233118	0.00330128	0.00307438	0.00334624	0.00364969	0.00432248	0.00234144	0.00316575	0.00358059	0.00347582	0.00420031	0.00364938	0.00209704	0.00297058	0.00383111	0.00419032	0.00241	0.00309307	0.00307926	0.00324547	0.00268267	0.00280858	0.00181771	0.00408092	0.00408523	0.0034774	0.003385071	-0.01720575	121.4341	0.02534293	-5.68838	0.008137173	3.114463	0.2638191
12380	-4808.066	-4918.347	110.2809	0.310243	0.237163	0.00214035	0.00223831	0.0035424	0.00256353	0.00330096	0.0020158	0.00300637	0.00404187	0.00473833	0.00224092	0.0029589	0.00355223	0.00390895	0.00238641	0.00290909	0.00251729	0.00401303	0.00332722	0.00257173	0.00254651	0.00314475	0.00269867	0.00289397	0.00255979	0.00216076	0.00261021	0.00243971	0.00265573	0.00244747	0.00316654	0.00348142	0.00361211	0.002902711	-0.01826965	113.9497	0.02322156	-5.84211	0.004951911	4.689415	0.2147968
12400	-4786.791	-4910.056	123.2645	0.255537	0.255385	0.00231601	0.00190934	0.00238634	0.00211041	0.00247409	0.00238624	0.00238716	0.0027583	0.00318903	0.00252839	0.00241964	0.00319912	0.00297061	0.00284811	0.00297793	0.00232691	0.00238234	0.00332227	0.00268333	0.00280183	0.00327024	0.00306436	0.00277275	0.00299567	0.00276043	0.00250881	0.0032077	0.00276651	0.00215346	0.00240196	0.00334438	0.00216632	0.002704621	-0.01138129	114.0323	0.03299797	-5.912793	0.02161668	1.526505	0.1742086
12420	-4782.25	-4919.319	137.0683	0.237693	0.226112	0.00287883	0.00282809	0.00232081	0.00261062	0.00249084	0.0024676	0.00263873	0.00263513	0.00265348	0.00253637	0.00286975	0.00280014	0.00307637	0.002849	0.00274507	0.00272303	0.00251351	0.00324408	0.00282867	0.00313744	0.00268093	0.00320142	0.00297621	0.00229425	0.00318348	0.00285845	0.00253746	0.00290967	0.00248442	0.00270826	0.00277279	0.00212742	0.002668149	-0.02216961	111.3528	0.07974958	-5.92637	0.05757997	1.385023	0.0884965
12440	-4811.819	-4912.36	100.5405	0.341154	0.260764	0.00214451	0.00211371	0.00254157	0.00203605	0.00213089	0.00367833	0.00254959	0.00350407	0.00366484	0.00328306	0.00320037	0.00456248	0.00239796	0.00282749	0.00419879	0.00347897	0.00290343	0.00323544	0.00197878	0.00198822	0.00276552	0.00622467	0.0033811	0.00297015	0.00314761	0.00375287	0.00216087	0.00391456	0.0024792	0.00378192	0.00403215	0.00304727	0.003198232	-0.03113768	116.476	0.07849865	-5.745157	0.04736097	1.657454	0.2895304
12460	-4801.492	-4908.929	107.4372	0.284963	0.251286	0.0028378	0.00314567	0.00309672	0.00305066	0.00300679	0.00314246	0.00243564	0.00437524	0.00406611	0.00321802	0.00362948	0.00395235	0.00297873	0.00516586	0.0052147	0.00371638	0.00471519	0.00356295	0.00273786	0.00328793	0.00358786	0.00322874	0.00494806	0.00280593	0.00517722	0.00427673	0.00396661	0.00327172	0.00395245	0.00347019	0.00255616	0.00305548	0.003748432	-0.02704491	68.84445	0.03421056	-5.586418	0.007165644	4.774247	0.2477692
12480	-4820.563	-4918.623	98.0601	0.317473	0.282762	0.00278468	0.00205528	0.00302074	0.00426404	0.00553517	0.00365783	0.00261767	0.00430477	0.00445607	0.00253117	0.00330417	0.00475224	0.00349321	0.00524886	0.00731545	0.00406157	0.00345039	0.00446488	0.00237075	0.00202982	0.00286108	0.0035744	0.00432329	0.00334298	0.00243127	0.00323532	0.00326239	0.00286786	0.00273334	0.00238019	0.00431082	0.00264219	0.003650523	-0.01468098	68.08628	0.07914467	-5.612885	0.06446369	1.22774	0.2967663
12500	-4815.91	-4912.586	96.67644	0.24023	0.284601	0.00272866	0.0033147	0.00376548	0.00342957	0.00259697	0.00361049	0.0032163	0.00297395	0.00494817	0.00296071	0.00356236	0.00456328	0.0025288	0.00463234	0.00374981	0.00274303	0.00497635	0.0046381	0.00340033	0.00215453	0.00359133	0.00511808	0.00307315	0.00681944	0.00592524	0.00406041	0.0036434	0.00310917	0.00208285	0.00359791	0.00286575	0.0032579	0.0034991	-0.01205998	82.07895	0.1317723	-5.655249	0.1197123	1.100741	0.3132186
12520	-4825.436	-4909.397	83.961	0.290391	0.210394	0.0033056	0.00189159	0.00439146	0.00262323	0.00245684	0.00559751	0.00456819	0.00556457	0.00648523	0.00517366	0.00371037	0.00286447	0.00366973	0.00755552	0.00640522	0.00382083	0.00541087	0.0089503	0.00368486	0.00392493	0.00609059	0.00449878	0.00586295	0.0030664	0.0046019	0.00469902	0.00285685	0.00476176	0.00467161	0.00535626	0.00693637	0.00530452	0.004448978	-0.02037515	72.6918	0.1035743	-5.415081	0.08319916	1.244896	0.331542
12540	-4819.617	-4906.424	86.80685	0.247348	0.223038	0.00361696	0.00217244	0.00252079	0.00255939	0.00256839	0.00393014	0.00296964	0.00465464	0.00555334	0.00412581	0.0029288	0.00623827	0.00365419	0.00314667	0.00379791	0.00244631	0.00633404	0.00634955	0.0039905	0.00533918	0.0048512	0.00524085	0.00606801	0.00484609	0.00337646	0.00364578	0.00419669	0.00684329	0.00463435	0.00344604	0.00470778	0.00441663	0.004378752	-0.02643046	105.0781	0.1107482	-5.430991	0.08431778	1.313463	0.2646886
12560	-4799.732	-4910.527	110.7956	0.296497	0.241905	0.00444424	0.00340047	0.00453208	0.00526152	0.00473996	0.00477004	0.00466716	0.00556319	0.00662622	0.00435822	0.00401284	0.00461113	0.00414838	0.00505628	0.00456871	0.00483146	0.00476989	0.00523775	0.00520882	0.00528523	0.00556098	0.00720682	0.00535202	0.00498311	0.00621344	0.00511742	0.00468544	0.00505203	0.00525785	0.00492079	0.00570068	0.0054354	0.004742302	-0.0252353	74.02779	0.05144995	-5.351233	0.02621465	1.962641	0.152448
12580	-4834.471	-4910.721	76.25072	0.292257	0.20234	0.00467751	0.00318126	0.00293557	0.00374196	0.00533102	0.00629004	0.00331106	0.00645166	0.00552413	0.00513337	0.00425534	0.00337588	0.00959641	0.00864151	0.00552885	0.00515962	0.00871072	0.00658762	0.0026327	0.00398202	0.00807998	0.00501475	0.00322247	0.00782541	0.00325005	0.00564493	0.00259272	0.00775846	0.00593003	0.00789041	0.00297662	0.00497018	0.005573647	-0.03998127	71.74926	0.09474169	-5.189706	0.05476042	1.730113	0.342637
12600	-4819.57	-4908.258	88.68817	0.363294	0.246885	0.00309176	0.00242706	0.00490446	0.00388813	0.00273709	0.0058586	0.00314696	0.00348903	0.00535707	0.00588404	0.0049011	0.006145	0.00304047	0.00694363	0.00441315	0.00389983	0.00502272	0.0044719	0.00283096	0.00733598	0.00477341	0.00717763	0.0057677	0.00565301	0.00483819	0.00439294	0.0041186	0.00494028	0.00387932	0.00429646	0.00282424	0.00438633	0.00423374	-0.02655182	77.78477	0.1565094	-5.46467	0.1299575	1.204312	0.2968353
12620	-4803.306	-4909.274	105.9677	0.311038	0.252364	0.00232769	0.00392015	0.00361184	0.00304414	0.0032368	0.00516693	0.00256563	0.00387695	0.00433766	0.00280362	0.00322722	0.00373946	0.00330056	0.00496832	0.00348777	0.00312559	0.00353179	0.00424113	0.00257076	0.00356701	0.0022584	0.0037876	0.00480686	0.00276287	0.00404681	0.00317561	0.00384223	0.00456606	0.00276792	0.0041229	0.00346127	0.0035195	0.003363974	0.002526577	80.12535	0.08636407	-5.694632	0.08889064	0.9715766	0.2234735
12640	-4817.153	-4908.976	91.82389	0.293889	0.208044	0.00390832	0.00167237	0.00433945	0.00432609	0.00254527	0.00446177	0.00285628	0.00339102	0.00691779	0.00343474	0.00356811	0.00546932	0.00260438	0.00257556	0.00400333	0.00346636	0.00508303	0.00431798	0.00398158	0.00367802	0.00279343	0.00434128	0.00157339	0.00470379	0.00442396	0.00538056	0.00308413	0.00370721	0.00383355	0.00305806	0.00384157	0.00300702	0.003375784	-0.01810299	106.331	0.1036646	-5.691128	0.08556158	1.211579	0.2916866
12660	-4809.727	-4915.275	105.5477	0.339534	0.19234	0.00307193	0.00235957	0.00362451	0.00363413	0.0031679	0.00418764	0.00422935	0.00351445	0.0062257	0.00493165	0.00359374	0.00484694	0.00311497	0.00266582	0.0040295	0.00355542	0.00458672	0.00396715	0.00439602	0.00316345	0.0039607	0.00378723	0.00483462	0.00450368	0.00372974	0.00475644	0.003586	0.00365927	0.00412031	0.00430289	0.0029705	0.00416724	0.003816918	-0.02503557	113.6675	0.06341106	-5.568312	0.03837549	1.652384	0.2041873
12680	-4816.286	-4905.255	88.96896	0.28015	0.197997	0.00230125	0.00206	0.00408684	0.00500397	0.00264649	0.00409361	0.00329987	0.0050726	0.00757385	0.00305649	0.00363928	0.00491622	0.00548415	0.00322073	0.00455542	0.0056456	0.00793359	0.00608924	0.00545587	0.00358817	0.00489509	0.00476044	0.00366455	0.00410087	0.00282118	0.00240531	0.00336177	0.00284951	0.0032372	0.00257457	0.00259313	0.00395898	0.003747365	-0.03296999	105.983	0.03439478	-5.586702	0.001424784	24.14034	0.2929941
12700	-4813.417	-4909.932	96.51477	0.337538	0.227342	0.00396267	0.00311057	0.00457382	0.00386538	0.00555112	0.00519702	0.00393662	0.00420882	0.00849508	0.00435129	0.00395988	0.00496098	0.00502551	0.0066219	0.00500336	0.00568828	0.00672077	0.00560567	0.00358225	0.00567623	0.00452187	0.00430833	0.00577672	0.00298019	0.00459343	0.00469505	0.0052516	0.00549784	0.00742098	0.00396238	0.00392702	0.00447229	0.004806486	-0.02276689	70.05913	0.09758435	-5.337789	0.07481746	1.304299	0.2489431
12720	-4834.535	-4912.805	78.26963	0.285647	0.236495	0.00201102	0.00349363	0.00497947	0.00341019	0.00386243	0.00437777	0.00430214	0.00504973	0.00682592	0.00577178	0.00421757	0.00452745	0.00777778	0.0086555	0.00495076	0.00411408	0.00772341	0.00379478	0.00331667	0.00266195	0.00208198	0.00336485	0.00612348	0.00234775	0.00550921	0.00710989	0.00473498	0.0116095	0.00616986	0.00283763	0.00476041	0.00537364	0.004240999	-0.02834365	72.28614	0.04506257	-5.462956	0.01671892	2.695303	0.3809705
12740	-4837.558	-4910.706	73.14745	0.252481	0.233956	0.00263303	0.00255514	0.00517497	0.00443543	0.00228412	0.00408671	0.00395956	0.00445257	0.00748517	0.00401101	0.00672643	0.00451745	0.00292165	0.00773249	0.00570806	0.00655632	0.00864761	0.00470368	0.00460712	0.00206531	0.00531779	0.00524076	0.00807882	0.00413932	0.00614532	0.00584988	0.00720183	0.00556271	0.00239686	0.00584077	0.00352729	0.00611159	0.005451722	-0.02854531	79.74276	0.09897046	-5.211824	0.07042514	1.405328	0.4913984
12760	-4829.382	-4913.191	83.80833	0.289885	0.228054	0.0032804	0.00320004	0.00361139	0.00411729	0.00322142	0.00473512	0.00371941	0.00432193	0.00748951	0.00396904	0.00489976	0.00879369	0.00653427	0.0049429	0.00903045	0.00877028	0.00928471	0.00445468	0.00363044	0.00254705	0.00550147	0.00414689	0.00411646	0.00613155	0.00518904	0.00373929	0.0047513	0.00411229	0.00712707	0.00518296	0.00391945	0.004873	0.004942987	-0.02519872	83.78523	0.04546662	-5.309785	0.0202679	2.243282	0.2824026
12780	-4830.5	-4920.461	89.96109	0.292997	0.246102	0.00490719	0.00269758	0.00397324	0.0043946	0.00549958	0.00449121	0.00347746	0.00346085	0.00473004	0.0035479	0.00512154	0.00565327	0.00582317	0.00609799	0.00703219	0.00479776	0.00682477	0.0070264	0.00432445	0.00300462	0.00360526	0.00772951	0.00407144	0.00584603	0.0071923	0.00497859	0.00361648	0.00324646	0.0035309	0.00420039	0.00497891	0.00490663	0.004712667	0.0001064943	69.97725	0.00929642	-5.357501	0.009402914	0.9886743	0.3426984
12800	-4818.321	-4915.869	97.54734	0.271456	0.211208	0.00494058	0.00231596	0.00381351	0.00283215	0.00229022	0.00480406	0.0027143	0.00299503	0.00432276	0.0039487	0.00292845	0.00438865	0.00464654	0.00214702	0.00427104	0.00332006	0.00321215	0.00293678	0.00452462	0.00404278	0.00301516	0.00630746	0.00337863	0.00310205	0.00493537	0.00457924	0.00491336	0.00423456	0.00299341	0.00218636	0.00323046	0.00433847	0.003599303	-0.02227226	117.4508	0.04900422	-5.627015	0.02673196	1.83317	0.2791896
12820	-4831.404	-4907.124	75.71971	0.25237	0.23361	0.00222296	0.00186927	0.00392004	0.00164072	0.00301361	0.00253883	0.00228615	0.00474816	0.00417739	0.00519506	0.0059719	0.00370721	0.00198697	0.00358655	0.00396273	0.00362939	0.00284526	0.00227294	0.00190838	0.00373729	0.00249304	0.005118	0.00150319	0.00752787	0.0041771	0.00456099	0.00674726	0.00757992	0.00557457	0.00289617	0.00805769	0.0104418	0.003746797	-0.007404869	84.47169	0.06794176	-5.586854	0.06053689	1.12232	0.4512111
12840	-4823.809	-4909.544	85.73502	0.274569	0.240714	0.00264224	0.00244457	0.00285196	0.00315175	0.00284732	0.00445687	0.0031169	0.00687639	0.00501479	0.00450795	0.00436768	0.00921615	0.00477843	0.00456254	0.00449351	0.00291579	0.00585056	0.004626	0.00633344	0.00272793	0.0037456	0.00488523	0.00455343	0.00374815	0.0075189	0.00638536	0.00239754	0.00416173	0.00599371	0.00617186	0.00453105	0.00531849	0.00412664	-0.02259856	81.90235	0.04150767	-5.490292	0.01890912	2.195114	0.3200846
12860	-4845.338	-4923.708	78.36989	0.319488	0.257164	0.00438224	0.00213715	0.004033	0.00461372	0.00284006	0.00608057	0.00392703	0.00620963	0.00701262	0.00340533	0.00572692	0.0125684	0.00202134	0.00559486	0.00409339	0.00625953	0.00562555	0.0051376	0.00449262	0.00429191	0.00381337	0.00842983	0.00191646	0.00277343	0.00316808	0.00306288	0.00303362	0.00325208	0.00359111	0.00230512	0.00345346	0.00809523	0.004416754	-0.02583817	72.88094	0.1145358	-5.42235	0.0886976	1.291306	0.4193068
12880	-4835.072	-4914.402	79.32985	0.266926	0.208001	0.00269117	0.00272625	0.00456901	0.00509202	0.00207145	0.00303056	0.00298897	0.00638612	0.00828308	0.00381632	0.00285157	0.00707707	0.00294743	0.00412746	0.0040585	0.0030659	0.00668557	0.00402385	0.00620349	0.0027536	0.00689502	0.00771482	0.00266705	0.00529551	0.00522672	0.00524826	0.00375415	0.00279423	0.00329178	0.00650675	0.00526297	0.00282597	0.00413035	-0.04826529	80.45587	0.1647621	-5.489393	0.1164968	1.414306	0.4013607
12900	-4824.073	-4916.13	92.05645	0.29087	0.2531	0.00293217	0.0016355	0.0022464	0.00212656	0.00357502	0.00257646	0.002275	0.00511542	0.00347892	0.00330501	0.00342895	0.00452342	0.00357791	0.00309989	0.0034343	0.00487837	0.00588625	0.00357902	0.00258351	0.0056984	0.00282994	0.00474627	0.00323855	0.00439559	0.00433125	0.00294856	0.0049252	0.00238028	0.00514531	0.00344155	0.00310756	0.00463659	0.00358365	-0.03611021	90.85089	0.1389092	-5.631373	0.102799	1.35127	0.2796734
12920	-4809.775	-4907.594	97.81905	0.271952	0.236638	0.00321426	0.00274417	0.00241731	0.0034747	0.0026247	0.00309757	0.0041264	0.00400884	0.00688646	0.00339655	0.00423223	0.0049078	0.00224764	0.0056622	0.00349984	0.00292225	0.00358081	0.00407393	0.00330939	0.00352628	0.00386405	0.00631714	0.00390804	0.00345972	0.00564566	0.00476604	0.00647887	0.00257756	0.00359709	0.00397248	0.00470182	0.00324088	0.003818353	-0.01136857	73.4091	0.03365215	-5.567936	0.02228358	1.510177	0.2793685
12940	-4821.135	-4918.814	97.67974	0.276422	0.22983	0.00403875	0.00298297	0.004426	0.00325633	0.00367466	0.00266906	0.00242254	0.00194149	0.00372208	0.00334002	0.00382358	0.00493773	0.00506715	0.0062827	0.00458162	0.00279218	0.0030869	0.00222101	0.00186373	0.00247839	0.0028748	0.00423338	0.00458643	0.0048019	0.00460227	0.00388823	0.00309355	0.00311714	0.00319806	0.00448106	0.00408961	0.00326268	0.003672094	-0.01180444	72.09471	0.01592329	-5.606993	0.004118858	3.865949	0.3521267
12960	-4811.255	-4910.566	99.31158	0.25496	0.230037	0.00366615	0.00223447	0.00200198	0.00405582	0.00344032	0.0048089	0.00317448	0.00509924	0.00503571	0.00369123	0.00267521	0.00532567	0.00478583	0.00538099	0.0045359	0.00293713	0.00461019	0.00409215	0.00566538	0.00352572	0.0039442	0.00449228	0.00299997	0.00392653	0.00495579	0.00285906	0.00337357	0.00412595	0.00407389	0.00469222	0.00361128	0.00505657	0.003923975	-0.007583291	77.06147	0.01500039	-5.54065	0.007417094	2.022407	0.2663993
12980	-4823.874	-4921.724	97.85014	0.351467	0.210517	0.0024765	0.00269766	0.0023895	0.00347671	0.00234299	0.00383892	0.00236476	0.0036314	0.00415972	0.00224609	0.00327791	0.00474037	0.00323523	0.00480741	0.00516362	0.00335031	0.00329917	0.00423618	0.00367289	0.00296867	0.00274809	0.00402834	0.00546277	0.00571076	0.00213568	0.00301919	0.00459081	0.00429084	0.00274052	0.00250302	0.00236639	0.00296968	0.003144491	-0.02899057	77.47731	0.06652888	-5.762103	0.03753831	1.772293	0.3007582
13000	-4810.105	-4917.618	107.5128	0.282441	0.241596	0.00306056	0.0037089	0.00397102	0.00253084	0.00345516	0.00315304	0.00277967	0.00326372	0.00408001	0.00343535	0.00343212	0.00387839	0.00341914	0.00306788	0.00399427	0.00263632	0.00460144	0.00422458	0.00466437	0.00244679	0.00345132	0.0037429	0.00340289	0.0045726	0.00350894	0.00302232	0.00385646	0.0053218	0.00400234	0.00419649	0.00576558	0.00344961	0.003755639	-0.01085412	80.13543	0.01272643	-5.584497	0.001872307	6.797193	0.2606868
13020	-4801.908	-4916.956	115.0473	0.414128	0.260003	0.00259913	0.00307949	0.00327289	0.00311468	0.00341501	0.004091	0.00284107	0.00329541	0.00441883	0.00381464	0.00274977	0.00269348	0.00329883	0.0049367	0.00431303	0.00361049	0.00457345	0.00306893	0.00275096	0.0025788	0.00364508	0.00288687	0.00311026	0.00396008	0.00322937	0.00374021	0.00263547	0.00272978	0.00350775	0.0027052	0.00275487	0.00315153	0.003378974	-0.00611275	69.0321	0.03184727	-5.690183	0.02573452	1.237531	0.2318471
13040	-4809.091	-4910.466	101.3753	0.272433	0.215838	0.00311436	0.00276651	0.00290212	0.00301261	0.00299725	0.00307462	0.00211646	0.00381915	0.0040572	0.00291691	0.00297024	0.00329958	0.0049486	0.00703285	0.00320184	0.00313355	0.00427127	0.00441372	0.00418912	0.00479865	0.00172847	0.0043778	0.00313143	0.00522094	0.00314619	0.00331675	0.00434765	0.00231814	0.0030296	0.00363439	0.0031251	0.00271645	0.003357053	-0.009655412	71.31761	0.02235617	-5.696692	0.01270076	1.760223	0.2962552
13060	-4812.33	-4908.029	95.69849	0.270797	0.236689	0.00302315	0.00203698	0.0035982	0.00315267	0.00439627	0.00251013	0.00222685	0.00436767	0.00353209	0.00315299	0.00325357	0.00335501	0.0036472	0.00538908	0.00657644	0.00378519	0.00679625	0.0038434	0.00363115	0.00277537	0.00290715	0.00598049	0.0040835	0.00420368	0.00570307	0.00248238	0.00422421	0.00339918	0.00365255	0.00288937	0.00574368	0.00309016	0.003593445	-0.01797021	73.86341	0.01997028	-5.628644	0.002000072	9.984778	0.2744589
13080	-4809.011	-4907.335	98.32443	0.254518	0.208166	0.0035934	0.00214737	0.00330084	0.00315235	0.0028924	0.00346713	0.00280221	0.00435639	0.00545955	0.00436477	0.00335427	0.00427887	0.00401114	0.00306517	0.003108	0.00390946	0.00590921	0.0034032	0.00378102	0.0037203	0.00529874	0.0054898	0.00334307	0.00561507	0.00338259	0.0034129	0.00426964	0.00526048	0.0034186	0.00403408	0.00416799	0.00309416	0.004198064	-0.03005592	106.6982	0.09540942	-5.473132	0.0653535	1.459898	0.2293786
13100	-4829.511	-4910.472	80.96085	0.323736	0.256434	0.0046944	0.00368282	0.00388923	0.00397034	0.00475286	0.00373694	0.00328424	0.00632909	0.00658741	0.00716527	0.00550263	0.00583767	0.00557681	0.00315969	0.00438133	0.00295828	0.0108092	0.0052091	0.0105551	0.00601719	0.00395318	0.00741931	0.00253013	0.00707186	0.00596586	0.00543572	0.00549726	0.00584069	0.00877415	0.00340639	0.0046863	0.0064941	0.005388804	-0.05096005	93.30773	0.05934448	-5.223432	0.008384437	7.077933	0.334369
13120	-4808.684	-4910.275	101.5902	0.299464	0.260331	0.00497639	0.00397258	0.00437032	0.00330467	0.00337011	0.00499982	0.00409167	0.00582643	0.00622445	0.00426746	0.00437597	0.00579399	0.00710643	0.00587818	0.00410678	0.00539201	0.0060229	0.00485381	0.00372767	0.00537935	0.00493126	0.00535274	0.00441201	0.0049378	0.0050848	0.00498241	0.00437869	0.0071776	0.00703996	0.00458038	0.00631298	0.00612168	0.004915689	-0.02104291	69.34434	0.03505931	-5.315323	0.0140164	2.501307	0.191971
13140	-4826.485	-4914.261	87.77595	0.298288	0.204652	0.00402878	0.00460427	0.0038916	0.00425377	0.00485946	0.00429009	0.00346894	0.00617398	0.00737916	0.00568189	0.00377227	0.00653789	0.00875726	0.0040297	0.00584289	0.0041179	0.00561187	0.00584653	0.00415425	0.00556937	0.00522534	0.00848633	0.00590259	0.00581231	0.0048542	0.00645437	0.00687675	0.0068976	0.00799977	0.00292706	0.00755844	0.00462224	0.004958096	-0.04370582	107.5933	0.0568077	-5.306733	0.01310188	4.335843	0.2384988
13160	-4827.56	-4912.525	84.96591	0.328347	0.261671	0.00373637	0.00382383	0.00409046	0.00542167	0.00622241	0.00652403	0.00523351	0.00678716	0.00578386	0.00496411	0.00519598	0.00533018	0.00626962	0.00570993	0.00939619	0.00539509	0.0069215	0.00714354	0.00226309	0.00573002	0.00568016	0.00469886	0.00344558	0.00404052	0.00499853	0.00640141	0.00354831	0.00534727	0.00609732	0.00667012	0.00981039	0.00662443	0.00541836	-0.0255728	79.70857	0.08443701	-5.217962	0.05886421	1.434437	0.2912896
