SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree255	-47.9098	0	0.36625	0	0	8.83	0	7.17
tree256	-48.8683	0	0.37875	0	0	9.022	0	6.978
tree257	-48.6964	0	0.3725	0	0	8.937	0	7.063
tree258	-48.8887	0	0.400625	0	0	9.419	0	6.581
tree259	-48.5197	0	0.375625	0	0	8.976	0	7.024
tree260	-48.8683	0	0.37875	0	0	8.997	0	7.003
tree261	-47.9098	0	0.36625	0	0	8.849	0	7.151
tree262	-48.8683	0	0.37875	0	0	9.071	0	6.929
tree263	-48.6964	0	0.3725	0	0	8.92	0	7.08
tree264	-45.7273	0	0.31625	0	0	7.895	0	8.105
tree265	-48.1607	0	0.388125	0	0	9.223	0	6.777
tree266	-48.8683	0	0.37875	0	0	9.071	0	6.929
tree267	-48.6964	0	0.3725	0	0	8.96	0	7.04
tree268	-47.9098	0	0.36625	0	0	8.825	0	7.175
tree269	-49.0718	0	0.39125	0	0	9.255	0	6.745
tree270	-48.8683	0	0.37875	0	0	9.077	0	6.923
tree271	-46.0303	0	0.331875	0	0	8.227	0	7.773
tree272	-47.9098	0	0.36625	0	0	8.8	0	7.2
tree273	-48.8683	0	0.37875	0	0	9.038	0	6.962
tree274	-48.8683	0	0.37875	0	0	9.04	0	6.96
tree275	-48.8683	0	0.37875	0	0	9.065	0	6.935
tree276	-45.9253	0	0.288125	0	0	7.339	0	8.661
tree277	-48.6608	0	0.381875	0	0	9.102	0	6.898
tree278	-48.8683	0	0.37875	0	0	9.022	0	6.978
tree279	-48.8683	0	0.37875	0	0	9.031	0	6.969
tree280	-47.8393	0	0.363125	0	0	8.788	0	7.212
tree281	-48.8683	0	0.37875	0	0	9.032	0	6.968
tree282	-43.4048	0	0.27875	0	0	7.225	0	8.775
tree283	-48.6964	0	0.3725	0	0	8.94	0	7.06
tree284	-49.0718	0	0.39125	0	0	9.295	0	6.705
tree285	-48.8683	0	0.37875	0	0	9.025	0	6.975
tree286	-48.6964	0	0.3725	0	0	8.906	0	7.094
tree287	-47.9866	0	0.36625	0	0	8.908	0	7.092
tree288	-48.8683	0	0.37875	0	0	9.009	0	6.991
tree289	-48.8683	0	0.37875	0	0	9.065	0	6.935
tree290	-45.7273	0	0.31625	0	0	7.9	0	8.1
tree291	-47.9098	0	0.36625	0	0	8.814	0	7.186
tree292	-48.6964	0	0.3725	0	0	8.889	0	7.111
tree293	-48.6964	0	0.3725	0	0	8.982	0	7.018
tree294	-47.8393	0	0.363125	0	0	8.805	0	7.195
tree295	-47.9098	0	0.36625	0	0	8.832	0	7.168
tree296	-46.7095	0	0.331875	0	0	8.255	0	7.745
tree297	-48.6964	0	0.3725	0	0	8.929	0	7.071
tree298	-48.8683	0	0.37875	0	0	9.019	0	6.981
tree299	-46.0423	0	0.288125	0	0	7.368	0	8.632
tree300	-46.0303	0	0.331875	0	0	8.161	0	7.839
tree301	-48.8683	0	0.37875	0	0	9.017	0	6.983
tree302	-48.8683	0	0.37875	0	0	9.06	0	6.94
tree303	-48.6964	0	0.3725	0	0	8.908	0	7.092
tree304	-46.0303	0	0.331875	0	0	8.233	0	7.767
tree305	-46.0423	0	0.288125	0	0	7.384	0	8.616
tree306	-48.8683	0	0.37875	0	0	9.085	0	6.915
tree307	-48.8683	0	0.37875	0	0	9.043	0	6.957
tree308	-47.8604	0	0.3725	0	0	8.935	0	7.065
tree309	-48.8683	0	0.37875	0	0	9.028	0	6.972
tree310	-48.6608	0	0.381875	0	0	9.12	0	6.88
tree311	-48.8683	0	0.37875	0	0	9.055	0	6.945
tree312	-48.6964	0	0.3725	0	0	8.905	0	7.095
tree313	-45.7273	0	0.31625	0	0	7.89	0	8.11
tree314	-48.6964	0	0.3725	0	0	8.952	0	7.048
tree315	-44.1104	0	0.32875	0	0	8.158	0	7.842
tree316	-48.6964	0	0.3725	0	0	8.952	0	7.048
tree317	-45.7273	0	0.31625	0	0	7.878	0	8.122
tree318	-47.9866	0	0.36625	0	0	8.888	0	7.112
tree319	-48.8683	0	0.37875	0	0	9.077	0	6.923
tree320	-50.205	0	0.41	0	0	9.598	0	6.402
tree321	-47.8261	0	0.36625	0	0	8.85	0	7.15
tree322	-48.8683	0	0.37875	0	0	8.988	0	7.012
tree323	-48.6964	0	0.3725	0	0	8.925	0	7.075
tree324	-47.8393	0	0.363125	0	0	8.779	0	7.221
tree325	-48.8683	0	0.37875	0	0	9.029	0	6.971
tree326	-47.9098	0	0.36625	0	0	8.84	0	7.16
tree327	-48.1607	0	0.388125	0	0	9.216	0	6.784
tree328	-46.0303	0	0.331875	0	0	8.196	0	7.804
tree329	-48.8683	0	0.37875	0	0	9.024	0	6.976
tree330	-46.732	0	0.331875	0	0	8.245	0	7.755
tree331	-47.8261	0	0.36625	0	0	8.843	0	7.157
tree332	-49.0718	0	0.39125	0	0	9.263	0	6.737
tree333	-48.1149	0	0.36	0	0	8.751	0	7.249
tree334	-48.6608	0	0.381875	0	0	9.126	0	6.874
tree335	-45.2667	0	0.285	0	0	7.286	0	8.714
tree336	-47.8261	0	0.36625	0	0	8.844	0	7.156
tree337	-46.6295	0	0.313125	0	0	7.87	0	8.13
tree338	-41.592	0	0.225625	0	0	6.084	0	9.916
tree339	-47.8393	0	0.363125	0	0	8.789	0	7.211
tree340	-47.9098	0	0.36625	0	0	8.836	0	7.164
tree341	-48.254	0	0.394375	0	0	9.33	0	6.67
tree342	-48.8683	0	0.37875	0	0	9.049	0	6.951
tree343	-47.9098	0	0.36625	0	0	8.84	0	7.16
tree344	-48.8683	0	0.37875	0	0	9.055	0	6.945
tree345	-46.0303	0	0.331875	0	0	8.198	0	7.802
tree346	-48.6964	0	0.3725	0	0	8.939	0	7.061
tree347	-41.592	0	0.225625	0	0	6.093	0	9.907
tree348	-48.8683	0	0.37875	0	0	9.027	0	6.973
tree349	-48.6964	0	0.3725	0	0	8.955	0	7.045
tree350	-48.8683	0	0.37875	0	0	9.06	0	6.94
tree351	-48.6964	0	0.3725	0	0	8.938	0	7.062
tree352	-48.8683	0	0.37875	0	0	9.049	0	6.951
tree353	-48.6964	0	0.3725	0	0	8.961	0	7.039
tree354	-48.8683	0	0.37875	0	0	9.029	0	6.971
tree355	-45.7273	0	0.31625	0	0	7.954	0	8.046
tree356	-49.0718	0	0.39125	0	0	9.277	0	6.723
tree357	-48.8683	0	0.37875	0	0	9.096	0	6.904
tree358	-45.7273	0	0.31625	0	0	7.97	0	8.03
tree359	-46.3568	0	0.285	0	0	7.331	0	8.669
tree360	-47.7614	0	0.36625	0	0	8.811	0	7.189
tree361	-47.9098	0	0.36625	0	0	8.814	0	7.186
tree362	-45.7273	0	0.31625	0	0	7.942	0	8.058
tree363	-48.8114	0	0.37875	0	0	9.118	0	6.882
tree364	-43.4048	0	0.27875	0	0	7.223	0	8.777
tree365	-48.6964	0	0.3725	0	0	8.899	0	7.101
tree366	-47.2425	0	0.37875	0	0	9.083	0	6.917
tree367	-48.8216	0	0.394375	0	0	9.334	0	6.666
tree368	-48.8683	0	0.37875	0	0	9.033	0	6.967
tree369	-47.8261	0	0.36625	0	0	8.826	0	7.174
tree370	-48.8683	0	0.37875	0	0	9.06	0	6.94
tree371	-48.8683	0	0.37875	0	0	9.019	0	6.981
tree372	-47.8393	0	0.363125	0	0	8.736	0	7.264
tree373	-47.9313	0	0.375625	0	0	9.002	0	6.998
tree374	-49.8565	0	0.41	0	0	9.509	0	6.491
tree375	-47.8393	0	0.363125	0	0	8.767	0	7.233
tree376	-48.8683	0	0.37875	0	0	9.006	0	6.994
tree377	-47.9098	0	0.36625	0	0	8.777	0	7.223
tree378	-47.9098	0	0.36625	0	0	8.8	0	7.2
tree379	-47.7614	0	0.36625	0	0	8.838	0	7.162
tree380	-47.9866	0	0.36625	0	0	8.862	0	7.138
tree381	-47.8261	0	0.36625	0	0	8.882	0	7.118
tree382	-48.8683	0	0.37875	0	0	9.065	0	6.935
tree383	-46.1868	0	0.294375	0	0	7.486	0	8.514
tree384	-47.9098	0	0.36625	0	0	8.77	0	7.23
tree385	-46.0423	0	0.288125	0	0	7.371	0	8.629
tree386	-48.6964	0	0.3725	0	0	8.939	0	7.061
tree387	-49.7133	0	0.40375	0	0	9.492	0	6.508
tree388	-48.6964	0	0.3725	0	0	8.891	0	7.109
tree389	-45.7273	0	0.31625	0	0	7.912	0	8.088
tree390	-47.9098	0	0.36625	0	0	8.812	0	7.188
tree391	-45.9253	0	0.288125	0	0	7.365	0	8.635
tree392	-48.8683	0	0.37875	0	0	9.087	0	6.913
tree393	-48.6608	0	0.381875	0	0	9.069	0	6.931
tree394	-47.9098	0	0.36625	0	0	8.809	0	7.191
tree395	-47.2425	0	0.37875	0	0	9.079	0	6.921
tree396	-46.6295	0	0.313125	0	0	7.823	0	8.177
tree397	-48.8683	0	0.37875	0	0	9.031	0	6.969
tree398	-47.8393	0	0.363125	0	0	8.776	0	7.224
tree399	-47.8393	0	0.363125	0	0	8.768	0	7.232
tree400	-48.6964	0	0.3725	0	0	8.926	0	7.074
tree401	-48.8683	0	0.37875	0	0	9.062	0	6.938
tree402	-42.7268	0	0.27875	0	0	7.197	0	8.803
tree403	-47.2065	0	0.37875	0	0	9.052	0	6.948
tree404	-45.7719	0	0.331875	0	0	8.243	0	7.757
tree405	-48.6964	0	0.3725	0	0	8.909	0	7.091
tree406	-48.8683	0	0.37875	0	0	9.086	0	6.914
tree407	-47.7614	0	0.36625	0	0	8.832	0	7.168
tree408	-47.9098	0	0.36625	0	0	8.834	0	7.166
tree409	-48.8683	0	0.37875	0	0	9.068	0	6.932
tree410	-50.2802	0	0.41	0	0	9.54	0	6.46
tree411	-47.8261	0	0.36625	0	0	8.837	0	7.163
tree412	-48.1607	0	0.388125	0	0	9.179	0	6.821
tree413	-48.8683	0	0.37875	0	0	9.112	0	6.888
tree414	-47.9098	0	0.36625	0	0	8.83	0	7.17
tree415	-48.8683	0	0.37875	0	0	9.025	0	6.975
tree416	-48.6964	0	0.3725	0	0	8.931	0	7.069
tree417	-46.0423	0	0.288125	0	0	7.406	0	8.594
tree418	-46.0303	0	0.331875	0	0	8.209	0	7.791
tree419	-48.8683	0	0.37875	0	0	9.051	0	6.949
tree420	-47.9098	0	0.36625	0	0	8.819	0	7.181
tree421	-48.8683	0	0.37875	0	0	9.053	0	6.947
tree422	-47.9098	0	0.36625	0	0	8.806	0	7.194
tree423	-48.8683	0	0.37875	0	0	9.06	0	6.94
tree424	-48.8683	0	0.37875	0	0	9.041	0	6.959
tree425	-46.732	0	0.331875	0	0	8.241	0	7.759
tree426	-45.9253	0	0.288125	0	0	7.389	0	8.611
tree427	-47.8393	0	0.363125	0	0	8.78	0	7.22
tree428	-48.074	0	0.385	0	0	9.147	0	6.853
tree429	-46.0303	0	0.331875	0	0	8.262	0	7.738
tree430	-45.7273	0	0.31625	0	0	7.927	0	8.073
tree431	-48.8683	0	0.37875	0	0	9.047	0	6.953
tree432	-45.7273	0	0.31625	0	0	7.88	0	8.12
tree433	-48.6964	0	0.3725	0	0	8.892	0	7.108
tree434	-45.7273	0	0.31625	0	0	7.903	0	8.097
tree435	-48.8683	0	0.37875	0	0	9.075	0	6.925
tree436	-48.6608	0	0.381875	0	0	9.149	0	6.851
tree437	-48.6964	0	0.3725	0	0	8.945	0	7.055
tree438	-48.074	0	0.385	0	0	9.138	0	6.862
tree439	-46.3568	0	0.285	0	0	7.337	0	8.663
tree440	-48.5197	0	0.375625	0	0	8.975	0	7.025
tree441	-47.8393	0	0.363125	0	0	8.726	0	7.274
tree442	-48.8683	0	0.37875	0	0	9.058	0	6.942
tree443	-48.8683	0	0.37875	0	0	8.996	0	7.004
tree444	-44.0601	0	0.325625	0	0	8.087	0	7.913
tree445	-47.9098	0	0.36625	0	0	8.801	0	7.199
tree446	-46.732	0	0.331875	0	0	8.275	0	7.725
tree447	-47.9098	0	0.36625	0	0	8.812	0	7.188
tree448	-47.7614	0	0.36625	0	0	8.803	0	7.197
tree449	-47.9098	0	0.36625	0	0	8.811	0	7.189
tree450	-48.8683	0	0.37875	0	0	9.024	0	6.976
tree451	-48.8683	0	0.37875	0	0	9.032	0	6.968
tree452	-45.7273	0	0.31625	0	0	7.926	0	8.074
tree453	-48.6964	0	0.3725	0	0	8.956	0	7.044
tree454	-48.8683	0	0.37875	0	0	9.042	0	6.958
tree455	-48.6964	0	0.3725	0	0	8.929	0	7.071
tree456	-48.6964	0	0.3725	0	0	8.946	0	7.054
tree457	-48.8683	0	0.37875	0	0	9.058	0	6.942
tree458	-48.8683	0	0.37875	0	0	9.059	0	6.941
tree459	-48.8683	0	0.37875	0	0	9.025	0	6.975
tree460	-46.732	0	0.331875	0	0	8.246	0	7.754
tree461	-48.8683	0	0.37875	0	0	9.08	0	6.92
tree462	-48.8683	0	0.37875	0	0	9.079	0	6.921
tree463	-47.8393	0	0.363125	0	0	8.78	0	7.22
tree464	-48.8683	0	0.37875	0	0	9.105	0	6.895
tree465	-46.7095	0	0.331875	0	0	8.253	0	7.747
tree466	-48.8683	0	0.37875	0	0	9.07	0	6.93
tree467	-47.8393	0	0.363125	0	0	8.801	0	7.199
tree468	-44.0601	0	0.325625	0	0	8.082	0	7.918
tree469	-47.8393	0	0.363125	0	0	8.731	0	7.269
tree470	-48.8683	0	0.37875	0	0	9.077	0	6.923
tree471	-44.8316	0	0.31	0	0	7.849	0	8.151
tree472	-45.7273	0	0.31625	0	0	7.958	0	8.042
tree473	-44.6693	0	0.325625	0	0	8.097	0	7.903
tree474	-48.5197	0	0.375625	0	0	8.994	0	7.006
tree475	-45.7273	0	0.31625	0	0	7.925	0	8.075
tree476	-48.6964	0	0.3725	0	0	8.981	0	7.019
tree477	-45.7273	0	0.31625	0	0	7.899	0	8.101
tree478	-48.6608	0	0.381875	0	0	9.123	0	6.877
tree479	-48.6964	0	0.3725	0	0	8.904	0	7.096
tree480	-48.8683	0	0.37875	0	0	9.097	0	6.903
tree481	-48.6964	0	0.3725	0	0	8.943	0	7.057
tree482	-48.1607	0	0.388125	0	0	9.215	0	6.785
tree483	-48.6964	0	0.3725	0	0	8.934	0	7.066
tree484	-47.9098	0	0.36625	0	0	8.805	0	7.195
tree485	-48.8683	0	0.37875	0	0	9.038	0	6.962
tree486	-48.6608	0	0.381875	0	0	9.106	0	6.894
tree487	-44.7214	0	0.31	0	0	7.785	0	8.215
tree488	-48.6964	0	0.3725	0	0	8.849	0	7.151
tree489	-48.8683	0	0.37875	0	0	9.002	0	6.998
tree490	-46.0536	0	0.331875	0	0	8.21	0	7.79
tree491	-45.9253	0	0.288125	0	0	7.394	0	8.606
tree492	-48.6964	0	0.3725	0	0	8.936	0	7.064
tree493	-46.0423	0	0.288125	0	0	7.377	0	8.623
tree494	-48.1607	0	0.388125	0	0	9.211	0	6.789
tree495	-45.7273	0	0.31625	0	0	7.921	0	8.079
tree496	-48.8683	0	0.37875	0	0	9.097	0	6.903
tree497	-45.7273	0	0.31625	0	0	7.969	0	8.031
tree498	-48.8683	0	0.37875	0	0	9.022	0	6.978
tree499	-46.0423	0	0.288125	0	0	7.385	0	8.615
tree500	-48.8683	0	0.37875	0	0	9.038	0	6.962
tree501	-45.7273	0	0.31625	0	0	7.927	0	8.073
tree502	-48.6964	0	0.3725	0	0	8.93	0	7.07
tree503	-48.1607	0	0.388125	0	0	9.236	0	6.764
tree504	-48.8683	0	0.37875	0	0	9.067	0	6.933
tree505	-48.6608	0	0.381875	0	0	9.128	0	6.872
tree506	-47.9098	0	0.36625	0	0	8.811	0	7.189
tree507	-46.0303	0	0.331875	0	0	8.215	0	7.785
tree508	-48.6964	0	0.3725	0	0	8.905	0	7.095
tree509	-48.8683	0	0.37875	0	0	9.038	0	6.962
tree510	-48.6964	0	0.3725	0	0	8.982	0	7.018
tree511	-48.8683	0	0.37875	0	0	9.085	0	6.915
tree512	-47.8393	0	0.363125	0	0	8.807	0	7.193
tree513	-48.8683	0	0.37875	0	0	9.037	0	6.963
tree514	-48.8683	0	0.37875	0	0	9.05	0	6.95
tree515	-47.8393	0	0.363125	0	0	8.829	0	7.171
tree516	-45.7273	0	0.31625	0	0	7.937	0	8.063
tree517	-48.8683	0	0.37875	0	0	9.085	0	6.915
tree518	-48.8683	0	0.37875	0	0	9.054	0	6.946
tree519	-45.7273	0	0.31625	0	0	7.96	0	8.04
tree520	-46.0423	0	0.288125	0	0	7.413	0	8.587
tree521	-47.9098	0	0.36625	0	0	8.813	0	7.187
tree522	-48.6608	0	0.381875	0	0	9.107	0	6.893
tree523	-47.8261	0	0.36625	0	0	8.834	0	7.166
tree524	-48.8683	0	0.37875	0	0	9.033	0	6.967
tree525	-48.6964	0	0.3725	0	0	8.946	0	7.054
tree526	-47.2425	0	0.37875	0	0	9.092	0	6.908
tree527	-42.5763	0	0.238125	0	0	6.379	0	9.621
tree528	-48.8683	0	0.37875	0	0	9.064	0	6.936
tree529	-45.7273	0	0.31625	0	0	7.96	0	8.04
tree530	-48.6964	0	0.3725	0	0	8.952	0	7.048
tree531	-48.6964	0	0.3725	0	0	8.866	0	7.134
tree532	-48.6964	0	0.3725	0	0	8.929	0	7.071
tree533	-47.8261	0	0.36625	0	0	8.784	0	7.216
tree534	-46.0423	0	0.288125	0	0	7.385	0	8.615
tree535	-48.6964	0	0.3725	0	0	8.989	0	7.011
tree536	-44.8248	0	0.31	0	0	7.848	0	8.152
tree537	-48.8216	0	0.394375	0	0	9.33	0	6.67
tree538	-48.8683	0	0.37875	0	0	9.083	0	6.917
tree539	-48.6964	0	0.3725	0	0	8.983	0	7.017
tree540	-48.5197	0	0.375625	0	0	8.994	0	7.006
tree541	-47.7614	0	0.36625	0	0	8.815	0	7.185
tree542	-48.9988	0	0.39125	0	0	9.273	0	6.727
tree543	-48.6964	0	0.3725	0	0	8.903	0	7.097
tree544	-48.8683	0	0.37875	0	0	9.075	0	6.925
tree545	-48.8683	0	0.37875	0	0	9.066	0	6.934
tree546	-46.0423	0	0.288125	0	0	7.358	0	8.642
tree547	-45.7273	0	0.31625	0	0	7.959	0	8.041
tree548	-46.756	0	0.331875	0	0	8.274	0	7.726
tree549	-45.7273	0	0.31625	0	0	7.912	0	8.088
tree550	-48.8683	0	0.37875	0	0	9.063	0	6.937
tree551	-46.0303	0	0.331875	0	0	8.212	0	7.788
tree552	-47.9098	0	0.36625	0	0	8.79	0	7.21
tree553	-45.7273	0	0.31625	0	0	7.936	0	8.064
tree554	-47.8393	0	0.363125	0	0	8.776	0	7.224
tree555	-48.8683	0	0.37875	0	0	9.046	0	6.954
tree556	-44.2319	0	0.32875	0	0	8.149	0	7.851
tree557	-48.8683	0	0.37875	0	0	9.028	0	6.972
tree558	-48.8683	0	0.37875	0	0	9.158	0	6.842
tree559	-47.7614	0	0.36625	0	0	8.793	0	7.207
tree560	-47.9098	0	0.36625	0	0	8.809	0	7.191
tree561	-47.8393	0	0.363125	0	0	8.778	0	7.222
tree562	-45.5321	0	0.319375	0	0	8.022	0	7.978
tree563	-45.7273	0	0.31625	0	0	7.956	0	8.044
tree564	-47.8261	0	0.36625	0	0	8.83	0	7.17
tree565	-50.205	0	0.41	0	0	9.613	0	6.387
tree566	-45.7273	0	0.31625	0	0	7.901	0	8.099
tree567	-45.9253	0	0.288125	0	0	7.384	0	8.616
tree568	-47.8393	0	0.363125	0	0	8.76	0	7.24
tree569	-46.7095	0	0.331875	0	0	8.244	0	7.756
tree570	-46.732	0	0.331875	0	0	8.234	0	7.766
tree571	-48.6964	0	0.3725	0	0	8.932	0	7.068
tree572	-48.8683	0	0.37875	0	0	9.076	0	6.924
tree573	-47.9098	0	0.36625	0	0	8.823	0	7.177
tree574	-48.6964	0	0.3725	0	0	8.948	0	7.052
tree575	-47.8393	0	0.363125	0	0	8.764	0	7.236
tree576	-45.7273	0	0.31625	0	0	7.951	0	8.049
tree577	-48.8683	0	0.37875	0	0	9.09	0	6.91
tree578	-46.0423	0	0.288125	0	0	7.41	0	8.59
tree579	-49.0718	0	0.39125	0	0	9.329	0	6.671
tree580	-44.2117	0	0.275625	0	0	7.134	0	8.866
tree581	-48.6964	0	0.3725	0	0	8.952	0	7.048
tree582	-46.732	0	0.331875	0	0	8.27	0	7.73
tree583	-48.5197	0	0.375625	0	0	8.951	0	7.049
tree584	-48.8683	0	0.37875	0	0	9.06	0	6.94
tree585	-48.6964	0	0.3725	0	0	8.926	0	7.074
tree586	-48.6964	0	0.3725	0	0	8.92	0	7.08
tree587	-48.8683	0	0.37875	0	0	9.024	0	6.976
tree588	-49.0023	0	0.39125	0	0	9.267	0	6.733
tree589	-48.8683	0	0.37875	0	0	9.055	0	6.945
tree590	-47.9098	0	0.36625	0	0	8.775	0	7.225
tree591	-48.8683	0	0.37875	0	0	9.036	0	6.964
tree592	-47.9098	0	0.36625	0	0	8.816	0	7.184
tree593	-47.9098	0	0.36625	0	0	8.819	0	7.181
tree594	-48.8683	0	0.37875	0	0	9.024	0	6.976
tree595	-48.6964	0	0.3725	0	0	8.908	0	7.092
tree596	-48.1607	0	0.388125	0	0	9.221	0	6.779
tree597	-48.6964	0	0.3725	0	0	8.954	0	7.046
tree598	-39.2499	0	0.231875	0	0	6.184	0	9.816
tree599	-46.0423	0	0.288125	0	0	7.399	0	8.601
tree600	-48.8683	0	0.37875	0	0	9.08	0	6.92
tree601	-46.732	0	0.331875	0	0	8.248	0	7.752
tree602	-45.7273	0	0.31625	0	0	7.868	0	8.132
tree603	-47.9098	0	0.36625	0	0	8.834	0	7.166
tree604	-48.8683	0	0.37875	0	0	9.134	0	6.866
tree605	-48.5197	0	0.375625	0	0	9.054	0	6.946
tree606	-45.5321	0	0.319375	0	0	7.977	0	8.023
tree607	-47.8393	0	0.363125	0	0	8.844	0	7.156
tree608	-48.8683	0	0.37875	0	0	9.044	0	6.956
tree609	-47.8393	0	0.363125	0	0	8.773	0	7.227
tree610	-45.8602	0	0.325625	0	0	8.148	0	7.852
tree611	-47.8393	0	0.363125	0	0	8.805	0	7.195
tree612	-46.0303	0	0.331875	0	0	8.239	0	7.761
tree613	-48.5197	0	0.375625	0	0	9.052	0	6.948
tree614	-46.0303	0	0.331875	0	0	8.166	0	7.834
tree615	-47.8261	0	0.36625	0	0	8.848	0	7.152
tree616	-45.9253	0	0.288125	0	0	7.378	0	8.622
tree617	-47.8393	0	0.363125	0	0	8.748	0	7.252
tree618	-47.9098	0	0.36625	0	0	8.842	0	7.158
tree619	-47.8393	0	0.363125	0	0	8.779	0	7.221
tree620	-47.8961	0	0.369375	0	0	8.98	0	7.02
tree621	-49.0718	0	0.39125	0	0	9.287	0	6.713
tree622	-48.8683	0	0.37875	0	0	9.075	0	6.925
tree623	-46.732	0	0.331875	0	0	8.259	0	7.741
tree624	-45.7719	0	0.331875	0	0	8.266	0	7.734
tree625	-46.0423	0	0.288125	0	0	7.386	0	8.614
tree626	-47.8261	0	0.36625	0	0	8.861	0	7.139
tree627	-47.9098	0	0.36625	0	0	8.817	0	7.183
tree628	-48.8683	0	0.37875	0	0	8.992	0	7.008
tree629	-48.1607	0	0.388125	0	0	9.199	0	6.801
tree630	-49.0718	0	0.39125	0	0	9.221	0	6.779
tree631	-46.732	0	0.331875	0	0	8.255	0	7.745
tree632	-46.0536	0	0.331875	0	0	8.199	0	7.801
tree633	-48.8683	0	0.37875	0	0	9.004	0	6.996
tree634	-48.6964	0	0.3725	0	0	8.916	0	7.084
tree635	-48.5197	0	0.375625	0	0	8.983	0	7.017
tree636	-48.8683	0	0.37875	0	0	9.055	0	6.945
tree637	-47.9098	0	0.36625	0	0	8.829	0	7.171
tree638	-48.8683	0	0.37875	0	0	9.017	0	6.983
tree639	-45.8602	0	0.325625	0	0	8.115	0	7.885
tree640	-49.0718	0	0.39125	0	0	9.3	0	6.7
tree641	-48.8683	0	0.37875	0	0	9.078	0	6.922
tree642	-48.6964	0	0.3725	0	0	8.91	0	7.09
tree643	-47.9098	0	0.36625	0	0	8.816	0	7.184
tree644	-48.8683	0	0.37875	0	0	9.122	0	6.878
tree645	-49.0718	0	0.39125	0	0	9.293	0	6.707
tree646	-47.8393	0	0.363125	0	0	8.795	0	7.205
tree647	-46.0423	0	0.288125	0	0	7.387	0	8.613
tree648	-48.8683	0	0.37875	0	0	9.01	0	6.99
tree649	-47.2076	0	0.3225	0	0	8.064	0	7.936
tree650	-47.8393	0	0.363125	0	0	8.753	0	7.247
tree651	-48.8683	0	0.37875	0	0	9.065	0	6.935
tree652	-48.6608	0	0.381875	0	0	9.066	0	6.934
tree653	-46.0303	0	0.331875	0	0	8.222	0	7.778
tree654	-45.7273	0	0.31625	0	0	7.91	0	8.09
tree655	-47.8261	0	0.36625	0	0	8.883	0	7.117
tree656	-46.9718	0	0.325625	0	0	8.086	0	7.914
tree657	-48.1607	0	0.388125	0	0	9.221	0	6.779
tree658	-46.732	0	0.331875	0	0	8.242	0	7.758
tree659	-48.1607	0	0.388125	0	0	9.221	0	6.779
tree660	-45.5321	0	0.319375	0	0	8.026	0	7.974
tree661	-47.9098	0	0.36625	0	0	8.808	0	7.192
tree662	-48.8683	0	0.37875	0	0	9.043	0	6.957
tree663	-44.6693	0	0.325625	0	0	8.097	0	7.903
tree664	-46.3425	0	0.286563	0	0	7.33	0	8.67
tree665	-48.8683	0	0.37875	0	0	9.086	0	6.914
tree666	-48.6964	0	0.3725	0	0	8.943	0	7.057
tree667	-48.8683	0	0.37875	0	0	9.076	0	6.924
tree668	-48.8683	0	0.37875	0	0	9.008	0	6.992
tree669	-45.5321	0	0.319375	0	0	8.042	0	7.958
tree670	-48.6964	0	0.3725	0	0	8.933	0	7.067
tree671	-47.9313	0	0.375625	0	0	8.986	0	7.014
tree672	-45.7273	0	0.31625	0	0	7.918	0	8.082
tree673	-47.9098	0	0.36625	0	0	8.79	0	7.21
tree674	-44.7214	0	0.31	0	0	7.749	0	8.251
tree675	-48.6608	0	0.381875	0	0	9.082	0	6.918
tree676	-47.9098	0	0.36625	0	0	8.811	0	7.189
tree677	-46.0423	0	0.288125	0	0	7.41	0	8.59
tree678	-45.7273	0	0.31625	0	0	7.92	0	8.08
tree679	-48.8683	0	0.37875	0	0	9.046	0	6.954
tree680	-46.0423	0	0.288125	0	0	7.47	0	8.53
tree681	-45.7273	0	0.31625	0	0	7.905	0	8.095
tree682	-45.7273	0	0.31625	0	0	7.873	0	8.127
tree683	-52.3527	0	0.42875	0	0	9.921	0	6.079
tree684	-47.8393	0	0.363125	0	0	8.762	0	7.238
tree685	-45.7273	0	0.31625	0	0	7.915	0	8.085
tree686	-48.6964	0	0.3725	0	0	8.975	0	7.025
tree687	-46.0303	0	0.331875	0	0	8.238	0	7.762
tree688	-48.8683	0	0.37875	0	0	9.115	0	6.885
tree689	-48.8683	0	0.37875	0	0	9.08	0	6.92
tree690	-47.1791	0	0.3225	0	0	8.099	0	7.901
tree691	-46.7095	0	0.331875	0	0	8.23	0	7.77
tree692	-47.9098	0	0.36625	0	0	8.838	0	7.162
tree693	-47.8393	0	0.363125	0	0	8.803	0	7.197
tree694	-47.8393	0	0.363125	0	0	8.795	0	7.205
tree695	-47.9098	0	0.36625	0	0	8.807	0	7.193
tree696	-48.8683	0	0.37875	0	0	8.996	0	7.004
tree697	-42.7507	0	0.24125	0	0	6.361	0	9.639
tree698	-48.6964	0	0.3725	0	0	8.956	0	7.044
tree699	-46.0303	0	0.331875	0	0	8.207	0	7.793
tree700	-48.8683	0	0.37875	0	0	9.076	0	6.924
tree701	-45.7273	0	0.31625	0	0	7.984	0	8.016
tree702	-48.8683	0	0.37875	0	0	9.024	0	6.976
tree703	-48.6964	0	0.3725	0	0	8.983	0	7.017
tree704	-43.8443	0	0.25375	0	0	6.689	0	9.311
tree705	-48.6964	0	0.3725	0	0	8.948	0	7.052
